line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,reject_reason
13334,3965.0,P41,4.0,-1,-3163.97,negative_quantity;negative_line_item_amount
13337,3965.0,P24,4.0,-1,-2810.81,negative_quantity;negative_line_item_amount
13360,3969.0,P4,,-1,-784.19,negative_quantity;negative_line_item_amount
13364,3971.0,P31,2.0,-1,-1766.86,negative_quantity;negative_line_item_amount
13374,3976.0,P5,,-1,-3750.45,negative_quantity;negative_line_item_amount
13386,3978.0,P68,,-1,-2685.6,negative_quantity;negative_line_item_amount
13391,3981.0,P22,2.0,-1,-2393.44,negative_quantity;negative_line_item_amount
13408,3985.0,P58,1.0,-1,-2880.05,negative_quantity;negative_line_item_amount
13442,3996.0,P8,,-1,-2199.33,negative_quantity;negative_line_item_amount
13447,3998.0,P22,4.0,-1,-2393.44,negative_quantity;negative_line_item_amount
13501,4011.0,P16,,-1,-848.92,negative_quantity;negative_line_item_amount
13502,4011.0,P35,,-1,-3638.25,negative_quantity;negative_line_item_amount
13515,4015.0,P35,5.0,-1,-3638.25,negative_quantity;negative_line_item_amount
13552,4024.0,P28,,-1,-4435.46,negative_quantity;negative_line_item_amount
13561,4027.0,P29,,-1,-3779.3,negative_quantity;negative_line_item_amount
13570,4029.0,P34,,-1,-115.9,negative_quantity;negative_line_item_amount
13598,4038.0,P43,,-1,-2587.55,negative_quantity;negative_line_item_amount
13605,4041.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
13618,4044.0,P46,,-1,-891.59,negative_quantity;negative_line_item_amount
13625,4046.0,P42,,-1,-4224.18,negative_quantity;negative_line_item_amount
13651,4051.0,P76,3.0,-1,-3391.27,negative_quantity;negative_line_item_amount
13668,4056.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
13677,4057.0,P14,,-1,-3803.33,negative_quantity;negative_line_item_amount
13679,4058.0,P78,,-1,-4508.11,negative_quantity;negative_line_item_amount
13693,4063.0,P45,4.0,-1,-1932.18,negative_quantity;negative_line_item_amount
13696,4063.0,P77,,-1,-1929.76,negative_quantity;negative_line_item_amount
13722,4072.0,P25,,-1,-4717.91,negative_quantity;negative_line_item_amount
13724,4073.0,P42,,-1,-4224.18,negative_quantity;negative_line_item_amount
13732,4074.0,P18,,-1,-3434.36,negative_quantity;negative_line_item_amount
13745,4078.0,P13,,-1,-2518.23,negative_quantity;negative_line_item_amount
13756,4079.0,P1,5.0,-1,-4434.95,negative_quantity;negative_line_item_amount
13761,4081.0,P76,3.0,-1,-3391.27,negative_quantity;negative_line_item_amount
13769,4084.0,P74,3.0,-1,-3593.45,negative_quantity;negative_line_item_amount
13780,4087.0,P20,3.0,-1,-1985.36,negative_quantity;negative_line_item_amount
13783,4088.0,P56,,-1,-1273.32,negative_quantity;negative_line_item_amount
13798,4092.0,P27,,-1,-661.3,negative_quantity;negative_line_item_amount
13812,4095.0,P32,3.0,-1,-1538.15,negative_quantity;negative_line_item_amount
13829,4101.0,P49,,-1,-4600.62,negative_quantity;negative_line_item_amount
13849,4105.0,P15,,-1,-4319.4,negative_quantity;negative_line_item_amount
13861,4110.0,P44,,-1,-1074.66,negative_quantity;negative_line_item_amount
13863,4112.0,P58,5.0,-1,-2880.05,negative_quantity;negative_line_item_amount
13866,4112.0,P4,,-1,-784.19,negative_quantity;negative_line_item_amount
13880,4116.0,INVALID_P,,-1,-3264.34,negative_quantity;negative_line_item_amount
13888,4117.0,P26,,-1,-3433.39,negative_quantity;negative_line_item_amount
13898,4120.0,P77,4.0,-1,-1929.76,negative_quantity;negative_line_item_amount
13915,4126.0,P52,1.0,-1,-648.15,negative_quantity;negative_line_item_amount
13969,4142.0,P48,,-1,-4619.93,negative_quantity;negative_line_item_amount
13984,4148.0,P63,,-1,-2710.26,negative_quantity;negative_line_item_amount
13989,4149.0,P52,,-1,-648.15,negative_quantity;negative_line_item_amount
13994,4150.0,P20,,-1,-1985.36,negative_quantity;negative_line_item_amount
14001,4151.0,P46,,-1,-891.59,negative_quantity;negative_line_item_amount
14024,4159.0,INVALID_P,1.0,-1,-3961.82,negative_quantity;negative_line_item_amount
14063,4171.0,P22,1.0,-1,-2393.44,negative_quantity;negative_line_item_amount
14070,4174.0,P19,,-1,-3022.4,negative_quantity;negative_line_item_amount
14075,4174.0,P18,4.0,-1,-3434.36,negative_quantity;negative_line_item_amount
14085,4177.0,P69,,-1,-3072.31,negative_quantity;negative_line_item_amount
14086,4177.0,P75,2.0,-1,-2055.06,negative_quantity;negative_line_item_amount
14099,4180.0,P55,3.0,-1,-4053.2,negative_quantity;negative_line_item_amount
14106,4181.0,P31,,-1,-1766.86,negative_quantity;negative_line_item_amount
14133,4188.0,P28,,-1,-4435.46,negative_quantity;negative_line_item_amount
14162,4195.0,P23,,-1,-1331.93,negative_quantity;negative_line_item_amount
14180,4202.0,P73,,-1,-3480.35,negative_quantity;negative_line_item_amount
14182,4202.0,P57,,-1,-1280.27,negative_quantity;negative_line_item_amount
14184,4203.0,P13,,-1,-2518.23,negative_quantity;negative_line_item_amount
14189,4205.0,P35,,-1,-3638.25,negative_quantity;negative_line_item_amount
14192,4206.0,P71,1.0,-1,-4651.68,negative_quantity;negative_line_item_amount
14193,4206.0,P77,,-1,-1929.76,negative_quantity;negative_line_item_amount
14199,4208.0,P39,5.0,-1,-2587.64,negative_quantity;negative_line_item_amount
14212,4210.0,P53,,-1,-1878.61,negative_quantity;negative_line_item_amount
14221,4212.0,P67,4.0,-1,-909.12,negative_quantity;negative_line_item_amount
14222,4213.0,P34,,-1,-115.9,negative_quantity;negative_line_item_amount
14239,4218.0,P78,,-1,-4508.11,negative_quantity;negative_line_item_amount
14240,4218.0,P49,,-1,-4600.62,negative_quantity;negative_line_item_amount
14246,4220.0,P56,1.0,-1,-1273.32,negative_quantity;negative_line_item_amount
14266,4225.0,P67,,-1,-909.12,negative_quantity;negative_line_item_amount
14288,4230.0,P58,,-1,-2880.05,negative_quantity;negative_line_item_amount
14289,4230.0,P67,,-1,-909.12,negative_quantity;negative_line_item_amount
14293,4232.0,P1,,-1,-4434.95,negative_quantity;negative_line_item_amount
14310,4236.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
14314,4236.0,P57,,-1,-1280.27,negative_quantity;negative_line_item_amount
14315,4236.0,P41,,-1,-3163.97,negative_quantity;negative_line_item_amount
14319,4238.0,P60,,-1,-3686.35,negative_quantity;negative_line_item_amount
14342,4244.0,P7,4.0,-1,-3760.37,negative_quantity;negative_line_item_amount
14350,4246.0,P22,5.0,-1,-2393.44,negative_quantity;negative_line_item_amount
14359,4247.0,P23,3.0,-1,-1331.93,negative_quantity;negative_line_item_amount
14376,4255.0,P67,5.0,-1,-909.12,negative_quantity;negative_line_item_amount
14388,4258.0,P44,3.0,-1,-1074.66,negative_quantity;negative_line_item_amount
14398,4259.0,P57,1.0,-1,-1280.27,negative_quantity;negative_line_item_amount
14407,4261.0,P42,1.0,-1,-4224.18,negative_quantity;negative_line_item_amount
14417,4262.0,P54,,-1,-4928.07,negative_quantity;negative_line_item_amount
14437,4266.0,P7,,-1,-3760.37,negative_quantity;negative_line_item_amount
14468,4273.0,P49,,-1,-4600.62,negative_quantity;negative_line_item_amount
14481,4276.0,P3,,-1,-800.07,negative_quantity;negative_line_item_amount
14502,4280.0,P1,,-1,-4434.95,negative_quantity;negative_line_item_amount
14505,4281.0,P32,1.0,-1,-1538.15,negative_quantity;negative_line_item_amount
14511,4283.0,P58,4.0,-1,-2880.05,negative_quantity;negative_line_item_amount
14512,4283.0,P14,,-1,-3803.33,negative_quantity;negative_line_item_amount
14529,4290.0,P4,1.0,-1,-784.19,negative_quantity;negative_line_item_amount
14532,4290.0,P79,2.0,-1,-2312.28,negative_quantity;negative_line_item_amount
14537,4291.0,P54,,-1,-4928.07,negative_quantity;negative_line_item_amount
14548,4295.0,P46,3.0,-1,-891.59,negative_quantity;negative_line_item_amount
14552,4297.0,P58,,-1,-2880.05,negative_quantity;negative_line_item_amount
14554,4298.0,P16,2.0,-1,-848.92,negative_quantity;negative_line_item_amount
14555,4298.0,P32,2.0,-1,-1538.15,negative_quantity;negative_line_item_amount
14562,4301.0,P38,5.0,-1,-3833.61,negative_quantity;negative_line_item_amount
14563,4301.0,P21,4.0,-1,-3019.85,negative_quantity;negative_line_item_amount
14568,4303.0,P68,,-1,-2685.6,negative_quantity;negative_line_item_amount
14577,4305.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
14585,4307.0,P9,,-1,-2959.31,negative_quantity;negative_line_item_amount
14602,4312.0,P67,,-1,-909.12,negative_quantity;negative_line_item_amount
14620,4316.0,P42,,-1,-4224.18,negative_quantity;negative_line_item_amount
14636,4319.0,P59,5.0,-1,-485.91,negative_quantity;negative_line_item_amount
14639,4320.0,P28,,-1,-4435.46,negative_quantity;negative_line_item_amount
14676,4331.0,P39,3.0,-1,-2587.64,negative_quantity;negative_line_item_amount
14697,4339.0,P55,1.0,-1,-4053.2,negative_quantity;negative_line_item_amount
14715,4345.0,P34,,-1,-115.9,negative_quantity;negative_line_item_amount
14740,4350.0,P25,2.0,-1,-4717.91,negative_quantity;negative_line_item_amount
14741,4350.0,P61,,-1,-4098.51,negative_quantity;negative_line_item_amount
14782,4363.0,P31,,-1,-1766.86,negative_quantity;negative_line_item_amount
14802,4369.0,P55,,-1,-4053.2,negative_quantity;negative_line_item_amount
14809,4371.0,P61,,-1,-4098.51,negative_quantity;negative_line_item_amount
14818,4373.0,P49,,-1,-4600.62,negative_quantity;negative_line_item_amount
14822,4373.0,P2,3.0,-1,-3249.97,negative_quantity;negative_line_item_amount
14830,4375.0,P48,,-1,-4619.93,negative_quantity;negative_line_item_amount
14839,4378.0,P7,,-1,-3760.37,negative_quantity;negative_line_item_amount
14845,4380.0,P35,,-1,-3638.25,negative_quantity;negative_line_item_amount
14852,4382.0,P14,3.0,-1,-3803.33,negative_quantity;negative_line_item_amount
14875,4389.0,P1,,-1,-4434.95,negative_quantity;negative_line_item_amount
14901,4396.0,P69,,-1,-3072.31,negative_quantity;negative_line_item_amount
14915,4399.0,P48,2.0,-1,-4619.93,negative_quantity;negative_line_item_amount
14920,4401.0,P15,3.0,-1,-4319.4,negative_quantity;negative_line_item_amount
14928,4402.0,P67,,-1,-909.12,negative_quantity;negative_line_item_amount
14929,4402.0,P6,,-1,-2740.99,negative_quantity;negative_line_item_amount
14936,4404.0,P58,5.0,-1,-2880.05,negative_quantity;negative_line_item_amount
14965,4418.0,P52,,-1,-648.15,negative_quantity;negative_line_item_amount
14974,4420.0,P76,2.0,-1,-3391.27,negative_quantity;negative_line_item_amount
14986,4422.0,P52,,-1,-648.15,negative_quantity;negative_line_item_amount
14996,4425.0,P2,,-1,-3249.97,negative_quantity;negative_line_item_amount
15010,4431.0,P26,2.0,-1,-3433.39,negative_quantity;negative_line_item_amount
15015,4432.0,P72,,-1,-3800.8,negative_quantity;negative_line_item_amount
15016,4433.0,P61,,-1,-4098.51,negative_quantity;negative_line_item_amount
15027,4436.0,P16,4.0,-1,-848.92,negative_quantity;negative_line_item_amount
15032,4436.0,P72,5.0,-1,-3800.8,negative_quantity;negative_line_item_amount
15036,4437.0,P22,4.0,-1,-2393.44,negative_quantity;negative_line_item_amount
15039,4438.0,P36,,-1,-3626.44,negative_quantity;negative_line_item_amount
15049,4440.0,P62,5.0,-1,-4892.12,negative_quantity;negative_line_item_amount
15065,4445.0,P25,3.0,-1,-4717.91,negative_quantity;negative_line_item_amount
15086,4452.0,P24,,-1,-2810.81,negative_quantity;negative_line_item_amount
15091,4452.0,P73,,-1,-3480.35,negative_quantity;negative_line_item_amount
15098,4454.0,P13,4.0,-1,-2518.23,negative_quantity;negative_line_item_amount
15101,4454.0,P60,1.0,-1,-3686.35,negative_quantity;negative_line_item_amount
15130,4462.0,P52,3.0,-1,-648.15,negative_quantity;negative_line_item_amount
15134,4464.0,P55,4.0,-1,-4053.2,negative_quantity;negative_line_item_amount
15159,4472.0,P60,,-1,-3686.35,negative_quantity;negative_line_item_amount
15161,4473.0,INVALID_P,,-1,-2257.7,negative_quantity;negative_line_item_amount
15166,4473.0,P33,5.0,-1,-874.97,negative_quantity;negative_line_item_amount
15176,4477.0,P69,2.0,-1,-3072.31,negative_quantity;negative_line_item_amount
15185,4480.0,P69,,-1,-3072.31,negative_quantity;negative_line_item_amount
15188,4481.0,P6,,-1,-2740.99,negative_quantity;negative_line_item_amount
15211,4486.0,P33,1.0,-1,-874.97,negative_quantity;negative_line_item_amount
15215,4487.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
15239,4495.0,P48,2.0,-1,-4619.93,negative_quantity;negative_line_item_amount
15241,4496.0,P45,,-1,-1932.18,negative_quantity;negative_line_item_amount
15275,4509.0,P10,,-1,-1873.78,negative_quantity;negative_line_item_amount
15283,4512.0,P31,,-1,-1766.86,negative_quantity;negative_line_item_amount
15311,4520.0,P66,1.0,-1,-4739.56,negative_quantity;negative_line_item_amount
15318,4524.0,P78,,-1,-4508.11,negative_quantity;negative_line_item_amount
15322,4526.0,P24,,-1,-2810.81,negative_quantity;negative_line_item_amount
15326,4527.0,P16,,-1,-848.92,negative_quantity;negative_line_item_amount
15333,4529.0,P13,,-1,-2518.23,negative_quantity;negative_line_item_amount
15363,4537.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
15378,4542.0,P56,5.0,-1,-1273.32,negative_quantity;negative_line_item_amount
15405,4549.0,P6,2.0,-1,-2740.99,negative_quantity;negative_line_item_amount
15415,4551.0,P70,,-1,-4825.38,negative_quantity;negative_line_item_amount
15418,4552.0,P58,,-1,-2880.05,negative_quantity;negative_line_item_amount
15420,4552.0,P27,,-1,-661.3,negative_quantity;negative_line_item_amount
15477,4569.0,P15,3.0,-1,-4319.4,negative_quantity;negative_line_item_amount
15500,4574.0,P55,4.0,-1,-4053.2,negative_quantity;negative_line_item_amount
15518,4578.0,P72,4.0,-1,-3800.8,negative_quantity;negative_line_item_amount
15524,4580.0,P30,4.0,-1,-3866.13,negative_quantity;negative_line_item_amount
15528,4581.0,P62,,-1,-4892.12,negative_quantity;negative_line_item_amount
15546,4588.0,P30,2.0,-1,-3866.13,negative_quantity;negative_line_item_amount
15578,4598.0,P60,3.0,-1,-3686.35,negative_quantity;negative_line_item_amount
15589,4601.0,INVALID_P,3.0,-1,-506.22,negative_quantity;negative_line_item_amount
15602,4606.0,P11,4.0,-1,-4986.9,negative_quantity;negative_line_item_amount
15613,4609.0,P17,,-1,-883.91,negative_quantity;negative_line_item_amount
15617,4610.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
15618,4610.0,P48,,-1,-4619.93,negative_quantity;negative_line_item_amount
15622,4610.0,P30,1.0,-1,-3866.13,negative_quantity;negative_line_item_amount
15630,4614.0,P14,5.0,-1,-3803.33,negative_quantity;negative_line_item_amount
15654,4618.0,P73,,-1,-3480.35,negative_quantity;negative_line_item_amount
15655,4619.0,P59,5.0,-1,-485.91,negative_quantity;negative_line_item_amount
15674,4626.0,P30,1.0,-1,-3866.13,negative_quantity;negative_line_item_amount
15685,4628.0,P12,,-1,-777.83,negative_quantity;negative_line_item_amount
15690,4630.0,P10,2.0,-1,-1873.78,negative_quantity;negative_line_item_amount
15696,4632.0,P74,,-1,-3593.45,negative_quantity;negative_line_item_amount
15713,4636.0,P4,5.0,-1,-784.19,negative_quantity;negative_line_item_amount
15720,4638.0,P2,,-1,-3249.97,negative_quantity;negative_line_item_amount
15762,4651.0,P26,,-1,-3433.39,negative_quantity;negative_line_item_amount
15765,4652.0,P16,,-1,-848.92,negative_quantity;negative_line_item_amount
15774,4655.0,P42,,-1,-4224.18,negative_quantity;negative_line_item_amount
15783,4657.0,P41,,-1,-3163.97,negative_quantity;negative_line_item_amount
15812,4667.0,P40,3.0,-1,-621.41,negative_quantity;negative_line_item_amount
15822,4669.0,P26,2.0,-1,-3433.39,negative_quantity;negative_line_item_amount
15846,4677.0,P29,2.0,-1,-3779.3,negative_quantity;negative_line_item_amount
15861,4680.0,P14,,-1,-3803.33,negative_quantity;negative_line_item_amount
15903,4695.0,P14,,-1,-3803.33,negative_quantity;negative_line_item_amount
15911,4697.0,P78,2.0,-1,-4508.11,negative_quantity;negative_line_item_amount
15974,4716.0,P25,2.0,-1,-4717.91,negative_quantity;negative_line_item_amount
15984,4720.0,P28,,-1,-4435.46,negative_quantity;negative_line_item_amount
15991,4721.0,P57,,-1,-1280.27,negative_quantity;negative_line_item_amount
15993,4722.0,P15,,-1,-4319.4,negative_quantity;negative_line_item_amount
16000,4723.0,P58,,-1,-2880.05,negative_quantity;negative_line_item_amount
16005,4725.0,P9,3.0,-1,-2959.31,negative_quantity;negative_line_item_amount
16006,4725.0,P70,1.0,-1,-4825.38,negative_quantity;negative_line_item_amount
16007,4725.0,P53,,-1,-1878.61,negative_quantity;negative_line_item_amount
16015,4728.0,P7,2.0,-1,-3760.37,negative_quantity;negative_line_item_amount
16035,4736.0,P45,5.0,-1,-1932.18,negative_quantity;negative_line_item_amount
16038,4738.0,P62,,-1,-4892.12,negative_quantity;negative_line_item_amount
16052,4740.0,P67,,-1,-909.12,negative_quantity;negative_line_item_amount
16070,4747.0,P41,,-1,-3163.97,negative_quantity;negative_line_item_amount
16085,4750.0,P62,,-1,-4892.12,negative_quantity;negative_line_item_amount
16094,4753.0,P73,,-1,-3480.35,negative_quantity;negative_line_item_amount
16097,4755.0,P64,2.0,-1,-716.23,negative_quantity;negative_line_item_amount
16103,4758.0,P7,,-1,-3760.37,negative_quantity;negative_line_item_amount
16110,4760.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
16112,4761.0,P34,,-1,-115.9,negative_quantity;negative_line_item_amount
16131,4767.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
16135,4768.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
16145,4771.0,P52,,-1,-648.15,negative_quantity;negative_line_item_amount
16155,4776.0,P10,,-1,-1873.78,negative_quantity;negative_line_item_amount
16157,4776.0,P36,,-1,-3626.44,negative_quantity;negative_line_item_amount
16160,4777.0,P68,1.0,-1,-2685.6,negative_quantity;negative_line_item_amount
16167,4780.0,P41,3.0,-1,-3163.97,negative_quantity;negative_line_item_amount
16181,4787.0,P18,,-1,-3434.36,negative_quantity;negative_line_item_amount
16200,4793.0,P59,,-1,-485.91,negative_quantity;negative_line_item_amount
16201,4793.0,P25,,-1,-4717.91,negative_quantity;negative_line_item_amount
16212,4796.0,P66,,-1,-4739.56,negative_quantity;negative_line_item_amount
16259,4810.0,P71,,-1,-4651.68,negative_quantity;negative_line_item_amount
16271,4814.0,P80,,-1,-1314.74,negative_quantity;negative_line_item_amount
16275,4815.0,P27,,-1,-661.3,negative_quantity;negative_line_item_amount
16281,4816.0,P4,,-1,-784.19,negative_quantity;negative_line_item_amount
16286,4817.0,P54,,-1,-4928.07,negative_quantity;negative_line_item_amount
16297,4821.0,P41,,-1,-3163.97,negative_quantity;negative_line_item_amount
16298,4821.0,P76,,-1,-3391.27,negative_quantity;negative_line_item_amount
16299,4821.0,P68,5.0,-1,-2685.6,negative_quantity;negative_line_item_amount
16308,4823.0,P55,,-1,-4053.2,negative_quantity;negative_line_item_amount
16351,4835.0,P16,2.0,-1,-848.92,negative_quantity;negative_line_item_amount
16352,4835.0,P58,3.0,-1,-2880.05,negative_quantity;negative_line_item_amount
16362,4837.0,P31,1.0,-1,-1766.86,negative_quantity;negative_line_item_amount
16380,4842.0,P75,5.0,-1,-2055.06,negative_quantity;negative_line_item_amount
16387,4845.0,P43,3.0,-1,-2587.55,negative_quantity;negative_line_item_amount
16426,4857.0,P41,,-1,-3163.97,negative_quantity;negative_line_item_amount
16450,4864.0,P12,1.0,-1,-777.83,negative_quantity;negative_line_item_amount
16478,4872.0,P6,,-1,-2740.99,negative_quantity;negative_line_item_amount
16501,4880.0,P10,,-1,-1873.78,negative_quantity;negative_line_item_amount
16542,4892.0,P22,3.0,-1,-2393.44,negative_quantity;negative_line_item_amount
16555,4896.0,P59,,-1,-485.91,negative_quantity;negative_line_item_amount
16556,4896.0,P79,,-1,-2312.28,negative_quantity;negative_line_item_amount
16563,4899.0,P57,,-1,-1280.27,negative_quantity;negative_line_item_amount
16585,4904.0,P34,,-1,-115.9,negative_quantity;negative_line_item_amount
16613,4910.0,P78,,-1,-4508.11,negative_quantity;negative_line_item_amount
16642,4921.0,P52,,-1,-648.15,negative_quantity;negative_line_item_amount
16648,4922.0,P11,2.0,-1,-4986.9,negative_quantity;negative_line_item_amount
16652,4924.0,P13,,-1,-2518.23,negative_quantity;negative_line_item_amount
16670,4928.0,P12,4.0,-1,-777.83,negative_quantity;negative_line_item_amount
16675,4930.0,P29,,-1,-3779.3,negative_quantity;negative_line_item_amount
16679,4931.0,P27,2.0,-1,-661.3,negative_quantity;negative_line_item_amount
16680,4931.0,P61,2.0,-1,-4098.51,negative_quantity;negative_line_item_amount
16682,4932.0,P49,,-1,-4600.62,negative_quantity;negative_line_item_amount
16707,4939.0,P16,,-1,-848.92,negative_quantity;negative_line_item_amount
16743,4950.0,P16,1.0,-1,-848.92,negative_quantity;negative_line_item_amount
16756,4952.0,P40,,-1,-621.41,negative_quantity;negative_line_item_amount
16760,4954.0,P77,5.0,-1,-1929.76,negative_quantity;negative_line_item_amount
16763,4954.0,P28,4.0,-1,-4435.46,negative_quantity;negative_line_item_amount
16778,4958.0,P26,,-1,-3433.39,negative_quantity;negative_line_item_amount
16793,4964.0,P17,,-1,-883.91,negative_quantity;negative_line_item_amount
16825,4975.0,P6,,-1,-2740.99,negative_quantity;negative_line_item_amount
16832,4978.0,P32,2.0,-1,-1538.15,negative_quantity;negative_line_item_amount
16836,4980.0,INVALID_P,5.0,-1,-1927.88,negative_quantity;negative_line_item_amount
16872,4992.0,P63,,-1,-2710.26,negative_quantity;negative_line_item_amount
16892,4996.0,P22,,-1,-2393.44,negative_quantity;negative_line_item_amount
