transaction_id,customer_id,store_id,transaction_date,total_amount
2254,C207,102,2024-01-15,22730.39
2255,C66,102,2024-01-11,15464.52
2256,C104,105,2024-01-04,26747.7
2257,C172,101,2024-01-16,11576.38
2259,C291,101,2024-01-10,4928.07
2260,C443,101,2024-01-02,30394.32
2261,C340,102,2024-01-12,23003.1
2262,C106,101,2024-01-07,80233.8
2263,C395,101,2024-01-09,24934.5
2264,C385,101,2024-01-14,9334.11
2265,C158,104,2024-01-11,21567.28
2266,C143,102,2024-01-15,45594.62
2267,C70,101,2024-01-05,12672.54
2268,C316,102,2024-01-10,31075.02
2269,C416,103,2024-01-10,31377.34
2270,C126,101,2024-01-02,19088.6
2271,C411,105,2024-01-13,47732.65
2272,C15,101,2024-01-12,22956.54
2273,C167,101,2024-01-16,11777.52
2274,C294,105,2024-01-17,21560.7
2275,C237,104,2024-01-07,28248.87
2276,C427,104,2024-01-09,27719.58
2277,C40,103,2024-01-04,24150.92
2278,C11,104,2024-01-10,16699.64
2279,C106,101,2024-01-08,8077.88
2280,C424,101,2024-01-13,34143.68
2281,C246,101,2024-01-14,34521.55
2282,C321,105,2024-01-06,49523.68
2283,C336,103,2024-01-02,15749.06
2284,C185,104,2024-01-10,17488.84
2285,C8,105,2024-01-10,2148.69
2286,C303,102,2024-01-17,28583.33
2287,C236,102,2024-01-01,22806.9
2288,C433,104,2024-01-19,22513.32
2289,C172,105,2024-01-12,5258.06
2290,C138,101,2024-01-20,33344.22
2291,C222,105,2024-01-05,5498.37
2292,C157,104,2024-01-20,51226.47
2293,C491,105,2024-01-19,16638.74
2294,C172,103,2024-01-15,18676.87
2295,C155,103,2024-01-05,46195.05
2296,C49,101,2024-01-14,65357.87
2297,C315,101,2024-01-06,54235.53
2298,C97,101,2024-01-06,25559.1
2299,C164,105,2024-01-02,19016.65
2300,C426,105,2024-01-02,20308.68
2301,C101,103,2024-01-21,16287.85
2303,C158,103,2024-01-03,34883.59
2304,C434,104,2024-01-15,18873.26
2305,C126,101,2024-01-13,2194.91
2306,C479,104,2024-01-10,16125.95
2307,C198,104,2024-01-15,9941.02
2308,C283,101,2024-01-01,7949.3
2309,C157,104,2024-01-19,12139.32
2310,C443,105,2024-01-13,60972.9
2311,C279,103,2024-01-02,5760.1
2312,C98,103,2024-01-03,30319.44
2313,C399,101,2024-01-01,52585.78
2314,C384,102,2024-01-07,79609.32
2315,C119,105,2024-01-21,38140.28
2316,C183,105,2024-01-17,22113.39
2317,C43,105,2024-01-15,35984.22
2318,C461,104,2024-01-12,22436.19
2319,C66,104,2024-01-08,16879.64
2320,C65,101,2024-01-13,35974.18
2321,C264,104,2024-01-06,68626.61
2322,C53,101,2024-01-20,52317.72
2323,C119,102,2024-01-16,485.91
2325,C105,103,2024-01-05,11500.83
2326,C383,102,2024-01-16,15464.52
2327,C329,105,2024-01-17,15878.4
2328,C9,101,2024-01-04,33944.61
2329,C137,101,2024-01-13,51562.66
2330,C271,101,2024-01-02,18896.5
2331,C347,101,2024-01-19,23697.8
2332,C66,102,2024-01-15,16639.57
2333,C167,102,2024-01-21,37063.29
2334,C325,102,2024-01-14,5481.98
2335,C316,105,2024-01-08,45946.46
2336,C220,103,2024-01-08,9991.13
2337,C344,102,2024-01-14,33114.91
2338,C493,103,2024-01-11,6039.7
2339,C6,104,2024-01-13,60546.13
2340,C138,103,2024-01-11,2587.55
2341,C158,101,2024-01-03,12155.1
2342,C214,103,2024-01-18,2429.55
2343,C72,101,2024-01-17,21790.12
2344,C248,102,2024-01-18,18642.16
2345,C458,104,2024-01-08,2959.31
2346,C284,102,2024-01-17,874.97
2347,C410,105,2024-01-04,5175.1
2348,C45,101,2024-01-07,77844.0
2349,C24,102,2024-01-16,7067.44
2350,C156,102,2024-01-16,7875.66
2351,C147,105,2024-01-07,68270.77
2352,C29,104,2024-01-01,31326.94
2353,C346,104,2024-01-11,25127.19
2354,C270,105,2024-01-11,58629.2
2355,C109,102,2024-01-01,13032.23
2356,C496,105,2024-01-18,30612.59
2357,C361,105,2024-01-14,35392.72
2358,C123,104,2024-01-08,21552.05
2359,C499,102,2024-01-21,52062.65
2360,C323,103,2024-01-14,86406.6
2361,C316,103,2024-01-05,28652.67
2362,C280,101,2024-01-17,15569.48
2363,C295,104,2024-01-06,61584.09
2364,C454,104,2024-01-20,7762.34
2365,C109,105,2024-01-06,55620.62
2366,C114,105,2024-01-16,26357.15
2367,C451,101,2024-01-01,4434.95
2368,C484,101,2024-01-07,87511.5
2369,C122,102,2024-01-01,7558.6
2370,C200,101,2024-01-09,5564.18
2371,C398,101,2024-01-08,33759.72
2373,C370,102,2024-01-14,52515.33
2374,C217,103,2024-01-03,23701.25
2375,C252,104,2024-01-04,21261.06
2376,C375,103,2024-01-21,29928.68
2377,C370,103,2024-01-06,38691.48
2378,C34,101,2024-01-13,39875.05
2379,C319,103,2024-01-05,14290.04
2380,C442,101,2024-01-20,38357.64
2381,C407,103,2024-01-16,991.93
2382,C433,104,2024-01-04,14676.36
2383,C111,102,2024-01-21,125004.53
2384,C264,101,2024-01-20,26641.12
2385,C393,103,2024-01-19,10090.58
2386,C214,102,2024-01-04,22774.67
2387,C269,105,2024-01-07,61836.69
2388,C29,102,2024-01-18,23398.28
2389,C43,102,2024-01-12,4344.66
2390,C179,101,2024-01-18,19896.66
2391,C94,102,2024-01-07,80849.34
2392,C162,103,2024-01-04,31641.44
2393,C289,101,2024-01-06,51144.19
2394,C477,103,2024-01-06,41383.12
2395,C136,104,2024-01-04,23879.81
2396,C182,105,2024-01-14,43784.34
2397,C410,105,2024-01-16,11880.81
2398,C18,102,2024-01-01,22436.88
2399,C429,102,2024-01-17,14218.68
2400,C340,102,2024-01-11,8130.78
2401,C298,105,2024-01-18,2333.49
2402,C23,103,2024-01-10,4374.85
2404,C359,101,2024-01-06,44904.98
2406,C275,102,2024-01-13,30449.13
2407,C117,103,2024-01-06,71515.46
2408,C198,104,2024-01-07,18188.07
2409,C112,104,2024-01-08,28007.99
2410,C460,105,2024-01-01,4254.71
2411,C106,104,2024-01-21,25282.03
2412,C264,103,2024-01-21,103961.61
2413,C155,105,2024-01-04,6704.36
2415,C137,101,2024-01-03,42031.91
2417,C493,102,2024-01-05,23954.34
2418,C168,103,2024-01-21,72546.83
2419,C37,101,2024-01-13,38240.79
2420,C204,101,2024-01-17,13868.15
2422,C143,101,2024-01-02,3686.35
2423,C148,103,2024-01-03,15386.58
2424,C34,103,2024-01-11,8869.9
2425,C34,102,2024-01-21,26863.93
2426,C497,105,2024-01-09,12672.54
2427,C499,104,2024-01-21,45366.89
2428,C17,104,2024-01-02,17677.08
2429,C198,103,2024-01-14,102981.91
2430,C261,104,2024-01-12,49679.21
2431,C270,104,2024-01-13,62928.3
2432,C243,104,2024-01-20,31690.07
2433,C295,104,2024-01-06,84931.62
2434,C54,101,2024-01-03,17520.91
2435,C25,101,2024-01-05,29645.02
2436,C162,102,2024-01-15,101668.65
2437,C135,105,2024-01-19,25338.03
2438,C189,102,2024-01-14,54446.85
2439,C79,102,2024-01-05,12937.75
2440,C167,104,2024-01-04,201686.7
2441,C358,102,2024-01-16,21319.33
2442,C238,102,2024-01-09,5121.08
2443,C28,104,2024-01-01,11647.1
2444,C189,102,2024-01-04,24640.35
2445,C30,105,2024-01-18,14146.03
2446,C258,101,2024-01-08,17680.7
2447,C482,104,2024-01-14,40769.77
2449,C45,102,2024-01-05,3920.95
2450,C270,101,2024-01-15,18015.42
2451,C301,105,2024-01-02,10216.9
2452,C24,103,2024-01-09,5959.7
2453,C159,102,2024-01-16,45054.8
2454,C474,102,2024-01-21,5871.44
2455,C491,102,2024-01-02,2710.26
2456,C194,104,2024-01-15,2651.73
2457,C495,101,2024-01-20,53096.29
2458,C101,103,2024-01-19,32970.61
2459,C130,105,2024-01-04,22445.35
2460,C158,101,2024-01-12,39942.2
2461,C25,105,2024-01-08,11597.86
2462,C162,104,2024-01-05,20940.08
2463,C34,104,2024-01-05,195506.31
2465,C105,103,2024-01-17,1600.14
2466,C247,104,2024-01-16,176799.06
2467,C66,105,2024-01-21,79975.36
2468,C264,101,2024-01-12,30198.36
2469,C390,103,2024-01-09,45084.86
2470,C75,103,2024-01-02,12487.34
2471,C90,101,2024-01-05,196226.05
2472,C382,104,2024-01-05,44274.27
2473,C95,103,2024-01-18,29503.62
2474,C214,101,2024-01-16,1932.18
2475,C141,101,2024-01-14,40502.95
2476,C65,105,2024-01-05,11522.05
2477,C293,104,2024-01-06,97148.85
2478,C392,104,2024-01-08,11967.2
2479,C66,103,2024-01-17,6321.58
2480,C487,104,2024-01-02,20541.94
2481,C291,102,2024-01-06,29100.78
2482,C292,103,2024-01-12,1432.46
2483,C65,102,2024-01-16,7554.69
2484,C319,104,2024-01-01,63298.56
2485,C237,101,2024-01-05,33149.27
2486,C422,103,2024-01-07,43977.11
2487,C51,104,2024-01-07,20203.33
2488,C220,102,2024-01-14,9638.78
2489,C162,101,2024-01-07,33716.91
2490,C69,103,2024-01-08,23885.0
2492,C381,101,2024-01-07,52623.37
2493,C271,105,2024-01-10,12503.64
2494,C243,101,2024-01-21,58068.32
2495,C193,104,2024-01-20,61003.36
2496,C364,101,2024-01-05,51010.31
2497,C95,104,2024-01-05,53770.08
2499,C495,102,2024-01-08,15815.47
2500,C376,105,2024-01-21,36464.99
2501,C417,103,2024-01-02,99847.72
2502,C104,102,2024-01-03,16269.56
2503,C58,101,2024-01-15,19023.16
2504,C386,104,2024-01-18,16051.58
2505,C215,101,2024-01-13,48924.45
2506,C485,102,2024-01-09,15112.0
2507,C383,105,2024-01-14,38840.11
2508,C393,102,2024-01-09,26190.9
2509,C179,105,2024-01-09,3163.97
2510,C410,102,2024-01-02,3434.36
2511,C313,102,2024-01-10,143164.5
2512,C52,103,2024-01-16,19130.12
2513,C480,105,2024-01-10,12161.45
2514,C62,104,2024-01-09,14573.96
2515,C264,104,2024-01-09,18603.23
2516,C7,105,2024-01-20,61134.57
2517,C217,101,2024-01-18,54643.91
2518,C262,105,2024-01-02,28682.83
2520,C284,105,2024-01-10,65662.75
2521,C162,101,2024-01-06,44089.81
2522,C339,105,2024-01-21,62524.12
2523,C480,104,2024-01-18,23053.5
2524,C291,103,2024-01-14,41378.04
2525,C69,102,2024-01-10,35027.07
2526,C66,101,2024-01-03,15112.0
2527,C310,102,2024-01-19,39370.14
2528,C454,101,2024-01-05,3819.96
2529,C299,105,2024-01-10,12153.93
2530,C200,103,2024-01-11,5093.28
2531,C253,103,2024-01-02,4098.51
2532,C60,101,2024-01-06,36432.28
2533,C89,102,2024-01-19,18431.75
2534,C449,102,2024-01-18,67424.84
2535,C442,103,2024-01-08,13877.85
2536,C43,102,2024-01-19,19963.38
2537,C416,104,2024-01-01,6152.6
2538,C436,104,2024-01-03,36919.79
2539,C416,104,2024-01-21,34714.93
2540,C19,101,2024-01-14,89916.05
2541,C444,104,2024-01-02,15112.0
2542,C252,105,2024-01-03,40434.34
2543,C411,103,2024-01-09,27015.04
2544,C305,105,2024-01-21,22681.11
2545,C466,101,2024-01-17,24297.36
2546,C193,102,2024-01-16,34941.04
2547,C423,105,2024-01-01,27642.03
2548,C25,101,2024-01-16,31532.38
2549,C34,102,2024-01-11,10361.44
2550,C387,101,2024-01-12,5371.2
2551,C48,104,2024-01-16,25700.07
2552,C316,101,2024-01-14,168707.44
2553,C191,101,2024-01-04,18737.2
2554,C97,103,2024-01-05,2352.57
2555,C144,101,2024-01-13,46190.43
2556,C340,104,2024-01-16,30634.85
2557,C458,102,2024-01-07,81933.51
2558,C448,102,2024-01-09,16832.54
2559,C114,102,2024-01-02,22072.69
2560,C375,102,2024-01-20,42715.97
2561,C181,105,2024-01-01,33585.22
2563,C309,102,2024-01-13,38624.51
2564,C156,102,2024-01-10,8797.32
2565,C24,101,2024-01-19,16249.85
2566,C57,101,2024-01-04,18371.84
2567,C416,103,2024-01-15,18032.44
2568,C167,104,2024-01-04,9879.02
2569,C238,103,2024-01-15,14793.76
2570,C79,103,2024-01-10,29039.77
2571,C98,101,2024-01-03,24901.33
2572,C74,102,2024-01-08,19927.76
2573,C294,105,2024-01-16,18958.24
2574,C217,104,2024-01-14,35819.56
2575,C92,105,2024-01-12,7514.44
2576,C316,101,2024-01-20,29511.0
2577,C495,105,2024-01-05,4825.38
2578,C114,103,2024-01-01,62509.75
2579,C148,102,2024-01-06,40289.79
2580,C167,102,2024-01-12,24646.07
2581,C497,104,2024-01-19,36311.01
2582,C126,102,2024-01-21,56895.58
2583,C176,101,2024-01-09,32019.32
2584,C78,102,2024-01-19,16342.26
2585,C155,105,2024-01-13,33551.8
2586,C322,101,2024-01-15,30411.97
2587,C407,105,2024-01-01,1697.84
2588,C189,105,2024-01-07,40298.62
2589,C79,101,2024-01-07,56733.4
2590,C240,105,2024-01-13,32455.5
2591,C222,101,2024-01-18,30350.0
2592,C480,103,2024-01-19,27856.65
2593,C314,104,2024-01-08,15671.34
2594,C143,101,2024-01-13,50401.0
2595,C491,105,2024-01-05,4624.56
2596,C287,102,2024-01-16,28133.64
2597,C148,102,2024-01-04,47015.55
2598,C264,102,2024-01-21,55263.99
2599,C373,104,2024-01-03,29176.54
2600,C375,104,2024-01-12,27951.19
2601,C408,104,2024-01-03,25520.91
2602,C141,103,2024-01-21,49330.24
2603,C141,104,2024-01-20,33576.94
2604,C209,103,2024-01-01,4619.93
2605,C114,101,2024-01-06,37490.51
2606,C122,103,2024-01-01,32007.77
2607,C34,105,2024-01-02,5789.28
2608,C376,104,2024-01-05,12417.06
2609,C281,104,2024-01-21,79416.81
2610,C18,101,2024-01-15,29439.9
2611,C499,102,2024-01-13,15028.06
2612,C341,104,2024-01-03,2485.64
2613,C421,103,2024-01-16,24156.71
2614,C164,103,2024-01-12,971.82
2615,C353,101,2024-01-13,27924.53
2616,C485,102,2024-01-01,35144.34
2617,C463,104,2024-01-18,20517.05
2618,C162,105,2024-01-17,15624.79
2619,C196,102,2024-01-10,17277.6
2620,C479,102,2024-01-17,2485.64
2621,C40,102,2024-01-11,10047.66
2622,C144,102,2024-01-01,46921.94
2623,C220,104,2024-01-02,40158.92
2624,C20,102,2024-01-01,25740.87
2625,C237,105,2024-01-03,17223.12
2626,C484,104,2024-01-02,15041.48
2627,C279,101,2024-01-14,62414.06
2628,C239,101,2024-01-08,23294.84
2629,C349,101,2024-01-13,45315.27
2630,C54,101,2024-01-08,18078.1
2631,C482,103,2024-01-20,62140.13
2632,C86,101,2024-01-09,18997.42
2633,C353,104,2024-01-19,9201.24
2634,C25,105,2024-01-05,5803.04
2635,C419,104,2024-01-14,11779.94
2636,C325,104,2024-01-04,10173.81
2637,C479,103,2024-01-18,4739.56
2638,C253,104,2024-01-08,14995.76
2639,C25,101,2024-01-07,68064.51
2640,C383,102,2024-01-16,4651.68
2641,C407,103,2024-01-08,13407.19
2642,C98,103,2024-01-15,15668.08
2643,C102,103,2024-01-09,3535.64
2644,C95,103,2024-01-19,34191.61
2645,C121,105,2024-01-11,11500.83
2646,C395,104,2024-01-03,15819.85
2647,C484,105,2024-01-15,3889.15
2648,C70,104,2024-01-10,23670.63
2649,C222,102,2024-01-02,27431.63
2650,C189,101,2024-01-12,21254.68
2651,C416,102,2024-01-14,45689.09
2652,C486,102,2024-01-21,94654.03
2653,C477,105,2024-01-05,21769.05
2654,C390,103,2024-01-16,27774.44
2655,C108,101,2024-01-03,32130.61
2656,C19,103,2024-01-02,16973.42
2657,C278,104,2024-01-11,13733.56
2658,C164,101,2024-01-01,41580.4
2659,C154,102,2024-01-10,17166.95
2660,C448,103,2024-01-04,32323.95
2661,C198,104,2024-01-08,37318.53
2662,C443,103,2024-01-09,32155.6
2663,C193,102,2024-01-20,95324.85
2664,C303,105,2024-01-09,26351.88
2665,C482,105,2024-01-11,10675.83
2666,C80,102,2024-01-14,66886.78
2667,C260,101,2024-01-19,28772.74
2668,C209,101,2024-01-09,18072.71
2669,C487,105,2024-01-09,485.91
2670,C458,103,2024-01-13,39307.85
2671,C220,103,2024-01-19,23016.49
2672,C65,105,2024-01-13,28404.89
2673,C183,104,2024-01-02,22796.16
2674,C246,103,2024-01-03,5420.52
2675,C279,104,2024-01-18,27192.51
2676,C198,102,2024-01-19,7286.2
2677,C163,104,2024-01-09,3760.37
2678,C106,101,2024-01-01,30656.91
2679,C165,105,2024-01-16,41710.5
2680,C183,104,2024-01-09,23581.79
2681,C51,105,2024-01-17,14185.63
2682,C130,103,2024-01-20,25229.73
2683,C270,104,2024-01-16,27615.78
2684,C248,102,2024-01-21,48883.72
2685,C24,104,2024-01-18,18132.2
2686,C365,101,2024-01-18,3223.98
2687,C167,102,2024-01-15,9607.03
2688,C287,102,2024-01-21,21566.55
2689,C78,105,2024-01-12,27706.99
2690,C395,102,2024-01-09,40377.25
2691,C374,101,2024-01-14,40473.8
2692,C419,103,2024-01-13,69192.41
2693,C132,105,2024-01-19,45150.18
2694,C97,105,2024-01-01,6336.7
2695,C271,102,2024-01-03,31944.94
2696,C322,103,2024-01-19,13428.0
2697,C204,102,2024-01-19,16661.15
2698,C8,102,2024-01-18,47670.2
2699,C307,101,2024-01-03,48635.46
2700,C407,101,2024-01-10,23805.21
2701,C29,105,2024-01-21,55500.24
2702,C481,105,2024-01-20,31420.23
2703,C131,104,2024-01-15,21596.6
2704,C141,105,2024-01-18,45117.39
2705,C452,104,2024-01-18,23771.96
2706,C269,102,2024-01-04,6344.78
2707,C447,102,2024-01-18,15438.08
2709,C283,102,2024-01-02,7719.04
2710,C302,101,2024-01-08,19568.48
2712,C465,105,2024-01-17,15819.85
2714,C381,103,2024-01-21,24781.7
2715,C49,102,2024-01-11,11692.13
2716,C477,104,2024-01-12,43525.15
2717,C164,103,2024-01-02,10300.17
2718,C183,102,2024-01-21,179449.4
2719,C422,105,2024-01-05,909.12
2720,C498,103,2024-01-11,33887.56
2721,C381,102,2024-01-12,13511.35
2722,C490,102,2024-01-18,21742.19
2723,C134,104,2024-01-04,8640.15
2724,C498,101,2024-01-14,18744.34
2725,C176,102,2024-01-06,55230.5
2726,C198,104,2024-01-16,22722.14
2727,C189,103,2024-01-21,25201.39
2728,C34,104,2024-01-13,31285.85
2729,C26,101,2024-01-16,20492.55
2730,C323,105,2024-01-14,18374.75
2731,C269,101,2024-01-12,47651.36
2732,C490,105,2024-01-14,45399.7
2733,C418,105,2024-01-10,22420.6
2734,C487,102,2024-01-19,18449.18
2735,C447,101,2024-01-04,18912.76
2736,C214,103,2024-01-16,46122.28
2737,C495,102,2024-01-15,4786.88
2738,C262,105,2024-01-17,30896.41
2739,C264,104,2024-01-03,25255.41
2740,C141,103,2024-01-16,4892.12
2741,C460,102,2024-01-20,77220.61
2743,C78,105,2024-01-20,39136.52
2744,C158,104,2024-01-18,3395.68
2745,C181,105,2024-01-18,2899.67
2746,C50,105,2024-01-15,11564.62
2747,C409,102,2024-01-11,12808.24
2748,C214,105,2024-01-02,18747.12
2749,C493,101,2024-01-13,77852.72
2750,C372,104,2024-01-18,46162.92
2751,C38,102,2024-01-19,29427.85
2752,C469,101,2024-01-12,7118.85
2753,C381,105,2024-01-14,18096.81
2754,C64,104,2024-01-16,30940.02
2755,C458,101,2024-01-17,48792.14
2756,C49,101,2024-01-20,49190.24
2757,C443,101,2024-01-03,15819.85
2758,C45,102,2024-01-20,32969.62
2759,C411,101,2024-01-17,7067.44
2760,C38,104,2024-01-09,32657.62
2761,C101,102,2024-01-06,62936.08
2762,C302,104,2024-01-14,35701.59
2763,C157,102,2024-01-06,17893.0
2764,C317,101,2024-01-16,11464.8
2765,C263,103,2024-01-12,26438.79
2766,C80,105,2024-01-12,4430.84
2767,C38,102,2024-01-05,1322.6
2768,C359,104,2024-01-07,25240.39
2769,C158,102,2024-01-15,30398.51
2770,C19,104,2024-01-05,13093.99
2771,C10,104,2024-01-14,97472.37
2772,C325,103,2024-01-17,27318.83
2773,C287,103,2024-01-21,28218.08
2774,C300,101,2024-01-17,32925.69
2775,C300,103,2024-01-02,13902.28
2776,C322,103,2024-01-08,1932.18
2777,C262,102,2024-01-18,28709.65
2778,C272,101,2024-01-14,48752.92
2779,C203,102,2024-01-14,66396.85
2780,C138,103,2024-01-05,14397.18
2782,C34,101,2024-01-15,6039.7
2783,C69,105,2024-01-03,21203.85
2785,C172,103,2024-01-09,9648.8
2786,C177,101,2024-01-19,41984.27
2787,C29,104,2024-01-13,55177.72
2788,C375,105,2024-01-21,50270.31
2789,C420,104,2024-01-10,9156.36
2790,C450,101,2024-01-11,43966.89
2791,C264,103,2024-01-14,62089.77
2792,C181,104,2024-01-08,27622.83
2793,C278,101,2024-01-06,52081.69
2794,C497,105,2024-01-12,14218.68
2795,C338,102,2024-01-01,41060.09
2796,C265,101,2024-01-12,3566.36
2797,C382,102,2024-01-06,75133.14
2798,C146,101,2024-01-08,19253.24
2799,C131,101,2024-01-09,15464.52
2800,C13,104,2024-01-17,4717.91
2801,C79,105,2024-01-12,34331.71
2802,C289,101,2024-01-18,33358.85
2803,C164,105,2024-01-11,3593.45
2804,C19,105,2024-01-08,30156.49
2805,C246,103,2024-01-09,10173.81
2806,C440,101,2024-01-14,16039.95
2807,C189,102,2024-01-09,37341.26
2808,C100,105,2024-01-15,49992.09
2809,C424,101,2024-01-17,7636.04
2810,C134,101,2024-01-18,31517.35
2811,C154,103,2024-01-13,15724.47
2812,C44,101,2024-01-13,42447.59
2813,C421,104,2024-01-16,19168.05
2814,C25,105,2024-01-10,1457.73
2815,C370,105,2024-01-12,15556.15
2817,C264,101,2024-01-04,3636.48
2818,C472,103,2024-01-13,52516.59
2819,C243,102,2024-01-05,39917.69
2820,C390,102,2024-01-20,42726.4
2821,C50,102,2024-01-01,8869.9
2822,C349,105,2024-01-06,15987.66
2823,C28,103,2024-01-17,24934.5
2824,C426,104,2024-01-12,20230.07
2825,C174,105,2024-01-01,16133.92
2826,C19,101,2024-01-09,24862.5
2827,C494,105,2024-01-09,43758.73
2828,C72,102,2024-01-06,45106.14
2829,C241,102,2024-01-01,12295.53
2830,C393,105,2024-01-20,54389.6
2831,C192,105,2024-01-17,26273.57
2832,C204,101,2024-01-10,17397.33
2833,C72,102,2024-01-18,2685.6
2834,C341,104,2024-01-04,53852.77
2835,C341,101,2024-01-11,29487.88
2836,C375,101,2024-01-02,1983.9
2837,C454,104,2024-01-05,33800.55
2838,C193,103,2024-01-07,7657.51
2839,C141,105,2024-01-18,28326.01
2840,C38,104,2024-01-13,45125.54
2841,C122,101,2024-01-05,20938.35
2842,C449,102,2024-01-03,5121.08
2843,C212,105,2024-01-20,169221.83
2844,C214,105,2024-01-01,9368.9
2845,C39,103,2024-01-21,21367.42
2846,C358,102,2024-01-02,5373.3
2847,C49,104,2024-01-19,41361.42
2848,C162,103,2024-01-04,20339.32
2849,C316,101,2024-01-12,30991.95
2850,C115,103,2024-01-17,12118.75
2851,C147,104,2024-01-20,18967.63
2852,C122,103,2024-01-05,13674.81
2853,C11,104,2024-01-12,32473.74
2854,C487,104,2024-01-08,115051.39
2855,C189,105,2024-01-14,4883.47
2856,C315,103,2024-01-19,24138.5
2857,C26,102,2024-01-09,39492.36
2858,C212,104,2024-01-01,19294.68
2860,C317,101,2024-01-09,41694.66
2861,C321,102,2024-01-02,36997.33
2862,C45,104,2024-01-06,74408.56
2863,C185,101,2024-01-05,34354.89
2864,C90,105,2024-01-01,4508.11
2865,C162,105,2024-01-16,41400.74
2866,C109,105,2024-01-05,10942.03
2867,C451,101,2024-01-15,9303.36
2868,C285,102,2024-01-03,27207.4
2869,C36,105,2024-01-11,14536.55
2870,C44,103,2024-01-07,31648.28
2872,C194,103,2024-01-05,26374.92
2873,C353,104,2024-01-15,891.59
2874,C426,105,2024-01-10,32218.0
2875,C109,103,2024-01-02,15174.15
2876,C314,104,2024-01-07,51173.05
2877,C464,105,2024-01-19,16842.06
2878,C76,103,2024-01-09,14277.66
2879,C95,104,2024-01-02,5437.19
2880,C237,105,2024-01-15,20491.83
2881,C148,104,2024-01-19,35333.32
2882,C58,104,2024-01-18,2810.81
2883,C300,101,2024-01-15,39863.91
2884,C378,101,2024-01-01,40086.64
2885,C252,104,2024-01-11,14500.62
2886,C447,101,2024-01-19,16851.08
2887,C236,102,2024-01-01,19416.05
2888,C211,105,2024-01-01,16111.88
2889,C424,101,2024-01-04,13361.96
2890,C192,103,2024-01-04,14553.0
2891,C335,102,2024-01-15,25932.57
2892,C400,104,2024-01-17,30051.43
2893,C440,102,2024-01-12,56478.1
2894,C133,105,2024-01-09,38639.81
2895,C290,101,2024-01-07,70028.28
2896,C417,101,2024-01-08,14894.61
2897,C45,105,2024-01-19,3750.45
2898,C487,105,2024-01-09,5420.52
2899,C428,105,2024-01-21,40077.66
2900,C64,102,2024-01-15,20758.91
2901,C310,104,2024-01-09,11364.4
2902,C401,102,2024-01-20,40896.83
2903,C302,101,2024-01-07,20777.32
2904,C317,104,2024-01-09,32606.5
2905,C356,103,2024-01-10,9469.71
2906,C351,102,2024-01-14,14093.42
2907,C181,103,2024-01-01,15188.49
2908,C143,103,2024-01-06,57339.07
2909,C341,101,2024-01-19,34386.99
2910,C72,101,2024-01-01,12999.88
2911,C473,104,2024-01-18,20562.63
2912,C443,104,2024-01-20,21639.26
2913,C319,104,2024-01-21,19153.62
2914,C263,102,2024-01-15,11243.24
2915,C60,104,2024-01-03,16896.72
2916,C146,104,2024-01-07,6779.75
2917,C164,103,2024-01-07,7413.41
2918,C295,101,2024-01-10,25930.14
2919,C222,105,2024-01-07,5974.99
2920,C141,103,2024-01-21,101552.58
2921,C17,103,2024-01-19,26511.82
2922,C477,104,2024-01-12,13209.15
2923,C392,105,2024-01-11,4786.88
2924,C411,104,2024-01-04,14388.51
2925,C299,104,2024-01-04,9201.24
2926,C38,104,2024-01-03,3535.64
2927,C189,105,2024-01-07,40314.36
2928,C86,104,2024-01-02,5775.21
2929,C95,105,2024-01-21,48542.8
2930,C466,104,2024-01-03,15213.32
2931,C149,103,2024-01-10,31960.52
2932,C82,104,2024-01-12,200317.32
2933,C304,101,2024-01-18,2587.55
2934,C95,103,2024-01-11,8222.97
2936,C163,103,2024-01-11,6152.6
2937,C321,102,2024-01-09,32201.73
2938,C193,104,2024-01-20,10901.26
2939,C316,101,2024-01-18,44149.21
2940,C316,102,2024-01-03,14521.86
2941,C287,103,2024-01-10,17845.01
2942,C220,102,2024-01-01,231.8
2943,C209,105,2024-01-12,75602.15
2944,C235,104,2024-01-17,4986.9
2945,C168,101,2024-01-14,52294.81
2946,C301,102,2024-01-04,19041.16
2947,C220,101,2024-01-12,22802.46
2948,C20,103,2024-01-19,800.07
2949,C305,101,2024-01-05,11924.98
2950,C50,102,2024-01-07,10846.62
2951,C145,102,2024-01-13,28996.62
2952,C155,105,2024-01-16,31695.95
2953,C13,102,2024-01-21,44147.47
2954,C162,102,2024-01-10,16549.45
2955,C357,102,2024-01-13,27812.48
2956,C135,101,2024-01-12,14342.96
2957,C69,102,2024-01-17,24475.72
2958,C74,105,2024-01-21,17281.97
2959,C198,103,2024-01-01,21596.75
2960,C495,103,2024-01-18,23589.55
2961,C20,103,2024-01-21,24701.72
2962,C34,105,2024-01-06,35721.13
2963,C145,104,2024-01-07,50639.44
2964,C310,103,2024-01-13,6929.07
2965,C317,104,2024-01-13,24597.88
2966,C240,105,2024-01-20,22376.34
2968,C230,105,2024-01-01,3779.3
2969,C427,102,2024-01-10,25260.54
2970,C291,101,2024-01-02,22338.44
2971,C474,105,2024-01-10,6868.72
2972,C95,104,2024-01-02,9650.76
2973,C78,105,2024-01-15,16760.34
2974,C204,104,2024-01-18,5572.22
2975,C249,101,2024-01-14,43657.22
2976,C102,104,2024-01-05,38763.7
2977,C312,101,2024-01-16,12814.06
2978,C329,105,2024-01-21,22096.78
